,wage,rent
1930,59.5,17.89107729761627
1931,28.01,10.729504776541892
1932,57.37,23.384722358886876
1933,40.56,24.851306528273025
1934,36.1,30.654348559820182
1935,26.14,16.21969684843702
1936,51.09,14.532490373650528
1937,44.58,23.761883118300176
1938,45.0,13.871898278083183
1939,38.61,18.684985712142915
1940,50.25,25.962592264977218
1941,33.62,16.4200282251271
1942,36.76,17.139442076672232
1943,35.35,15.317699666303037
1944,21.17,14.91368156748996
1945,31.24,25.747914470290617
1946,30.57,22.156791667915773
1947,42.79,15.198468057768022
1948,41.42,15.865756589365178
1949,28.09,14.491112416599066
1950,36.53,11.965305231135872
1951,34.27,14.2852657719374
1952,53.05,19.734608459929834
1953,55.25,23.145328868001553
1954,38.23,22.74826492396283
1955,22.12,18.84344947331313
1956,54.14,24.745276253030596
1957,24.11,10.442556816391475
1958,36.58,6.4380495412491445
1959,27.25,11.927309170533457
1960,27.91,17.52602579810303
1961,48.09,23.17305986972888
1962,48.35,27.514198836079704
1963,32.44,4.883533051844964
1964,32.1,6.110868935117882
1965,23.4,17.11140662259183
1966,20.33,8.255217223024278
1967,25.01,17.367097957118393
1968,39.92,11.631403314805674
1969,41.99,17.307247287510265
1970,30.63,14.092241934428566
1971,43.07,14.287612512751249
1972,26.76,11.372572295143362
1973,52.46,24.179415940011463
1974,56.67,27.28462250667288
1975,56.92,16.596033643649495
1976,51.19,22.284749002337932
1977,57.85,21.667952362621325
1978,56.61,21.53302417268937
1979,37.63,15.309682011505517
1980,30.22,15.849941603717394
1981,26.42,18.349894984013055
1982,26.25,9.721616781074257
1983,33.26,15.915928260437743
1984,39.41,17.324412132976583
1985,20.56,20.326160332354206
1986,30.98,14.209884239826309
1987,48.65,19.594869534189225
1988,44.38,18.073346119944652
1989,43.23,14.511857021395983
1990,44.34,23.944352749658318
1991,27.29,13.970710387460963
1992,47.78,21.20816939372135
1993,48.89,21.015404436561155
1994,34.67,14.733647641954411
1995,21.57,8.510920453406412
1996,41.9,18.346499909009854
1997,38.85,17.602361337323817
1998,52.93,16.85720564696972
1999,53.79,15.32363487779328
2000,56.74,18.45261124110558
2001,44.25,13.177705782951799
2002,45.06,17.459800439583645
2003,46.56,20.181694006308213
2004,24.9,15.477589702985554
2005,56.04,26.40306963012142
2006,28.21,7.044073157279666
2007,40.84,11.843627496143421
2008,22.1,12.62102047509069
2009,35.35,12.861990774722939
2010,55.31,20.38541277892167
2011,23.83,8.487832640315055
2012,41.37,15.97518989285332
2013,30.94,19.69863174997111
2014,32.13,15.6245146815051
2015,35.55,23.17639729291322
2016,28.52,12.991903293357373
2017,56.95,27.442084463022532
2018,23.2,11.620379258399621
2019,49.26,9.74966751480494
2020,59.62,22.25789066529467
2021,50.99,8.261307235305832
2022,44.91,17.417840431261116
2023,51.27,22.27816683666371
2024,59.66,19.31486865110002
2025,43.8,8.756630489882149
2026,27.84,-1.61493288181852
2027,30.83,13.258193730624146
2028,33.16,8.753673379155181
2029,59.75,19.487662241280834
2030,33.54,8.155568186718092
2031,20.68,10.474513789379285
2032,35.93,23.536966107428277
2033,46.02,20.447463529468898
2034,45.09,20.462689797252473
2035,29.83,20.268426725284698
2036,20.12,15.373689786480547
2037,23.65,15.757454459378671
2038,34.1,11.029844678547377
2039,58.42,19.735621053926195
2040,28.94,11.476851862032309
2041,30.88,10.252897826596488
2042,35.58,11.240536499041921
2043,47.0,16.33732383812051
2044,58.5,21.805378470501573
2045,20.85,9.70103776438853
2046,53.67,28.671638769477813
2047,57.92,25.674743649201524
2048,33.76,16.038380174792277
2049,51.59,14.507944154614577
2050,46.68,24.42031160198519
2051,36.02,17.41265436593698
2052,52.07,17.06502219682304
2053,35.81,13.984778654616791
2054,36.83,18.022722039316605
2055,50.54,11.540639672433587
2056,28.78,7.376699511839676
2057,36.72,14.75105510971013
2058,26.25,16.112416427295457
2059,40.75,9.234480278205684
2060,44.3,18.301200805960548
2061,50.23,22.739632327151178
2062,49.03,20.48752335945427
2063,20.39,5.593592775956417
2064,37.16,8.157974803091495
2065,43.85,17.64897906485195
2066,20.85,6.194770071537919
2067,36.71,20.50796352616841
2068,24.69,-1.0631786930208342
2069,49.22,22.196433719495353
2070,28.36,9.021893746458517
2071,37.82,18.516928034425494
2072,46.82,15.803559826546966
2073,45.74,21.879617964815935
2074,30.51,22.094284043749
2075,26.83,14.235427397316997
2076,37.83,14.25882280836235
2077,23.97,12.837899430723475
2078,23.97,14.515203818607837
2079,30.48,12.306617171076827
2080,58.99,36.81651797911811
2081,59.16,21.592375280628783
2082,39.34,17.063042389510652
2083,39.16,14.694679252473476
2084,35.68,11.321743521154126
2085,28.74,7.2130065736984585
2086,54.17,34.291054739041755
2087,22.66,14.841255679264782
2088,50.94,27.927866738998926
2089,54.84,14.524157538981658
2090,28.49,16.301404455933294
2091,31.87,11.605994994646139
2092,22.57,15.213028816665425
2093,49.66,16.661731895207467
2094,30.84,13.664428709139953
2095,40.08,18.167806399859398
2096,38.43,18.549568877850593
2097,42.92,35.031795823692505
2098,32.18,9.017985299236637
2099,52.77,13.797181633910647
2100,32.23,11.048503113320285
2101,54.66,16.647071480831073
2102,59.54,24.333743668383832
2103,50.75,26.58256791287974
2104,55.64,12.810977657891701
2105,46.83,33.120346707562526
2106,47.62,17.621957422876243
2107,59.15,22.614477074533642
2108,54.19,27.6028562479239
2109,43.16,21.677706448074613
2110,54.33,30.533362167386038
2111,21.83,7.856300391457101
2112,51.28,11.170038021115749
2113,24.12,8.815840066066896
2114,51.81,25.95851035937002
2115,55.62,20.257794405168546
2116,39.82,8.4605626616958
2117,59.78,23.39811219324532
2118,39.43,22.591933443215936
2119,44.08,17.032213590557962
2120,34.21,19.343500417767654
2121,52.48,26.82826804691829
2122,27.06,17.258670418628583
2123,29.55,21.16452722868274
2124,57.06,21.972062363672023
2125,45.27,17.382050837735257
2126,31.82,13.199068804160142
2127,34.8,18.428058794931793
2128,26.11,11.612474027355761
2129,33.49,20.420223848206902
2130,31.62,8.86427455710341
2131,48.97,27.46823237665522
2132,21.75,8.999114204971788
2133,31.63,18.344614148471656
2134,52.57,23.868549746128373
2135,23.66,15.57084523807702
2136,54.1,25.265094762380883
2137,49.24,18.673808926112706
2138,28.18,16.369868575041146
2139,53.91,27.397791766019594
2140,33.18,18.183820568371733
2141,25.01,5.886535684402411
2142,42.62,15.461318115654167
2143,48.95,26.39319414743226
2144,47.86,22.74548232693202
2145,22.5,7.281453390841058
2146,50.1,28.641307905559707
2147,52.69,20.3559212329681
2148,28.28,15.525023343853615
2149,31.34,9.398195554710467
2150,37.89,14.880655127221939
2151,46.4,26.306730947439398
2152,32.86,14.990355123420008
2153,42.26,18.7547106475986
2154,47.45,9.290573565549927
2155,53.03,14.804011517207321
2156,52.76,15.376451822218055
2157,26.72,11.900117704192802
2158,40.92,15.264498909132517
2159,30.36,19.26833614090641
2160,42.35,14.195642280893011
2161,32.59,9.430444105436177
2162,51.71,20.209570895182217
2163,23.56,8.515861951054367
2164,55.03,20.303980530865957
2165,47.65,7.790469401366412
2166,38.54,16.356200191787984
2167,36.06,13.761659277161788
2168,37.86,21.596388670472024
2169,54.33,30.278798755407507
2170,35.58,13.76610940077963
2171,49.68,20.20016171012635
2172,51.08,16.942459276832572
2173,24.0,13.33601280390457
2174,22.96,15.005792873802736
2175,45.7,23.00681911650369
2176,40.87,27.255060004770833
2177,51.9,22.83171019068419
2178,56.45,21.683172123781944
2179,57.68,20.467172170144117
2180,38.85,22.02721823805343
2181,28.5,11.264244572767218
2182,48.46,20.845315158234783
2183,35.84,16.308509542019443
2184,27.22,15.923164260108221
2185,20.42,7.101988928224589
2186,52.99,24.77389596311922
2187,50.01,31.283086220230953
2188,50.68,23.17272855979192
2189,54.73,14.759320551143134
2190,47.96,20.31611685414902
2191,29.79,11.566977988843986
2192,50.52,17.891568703752757
2193,37.23,15.265279137334943
2194,24.26,9.77717446495282
2195,38.66,24.313449511372657
2196,25.68,13.871472936752784
2197,38.24,18.36156958137061
2198,30.15,16.11817328203428
2199,35.97,23.380744944001634
2200,59.03,20.924295699195902
2201,39.85,15.350816294027723
2202,21.27,15.74627893728714
2203,38.14,15.116311057871043
2204,21.75,7.646618052825923
2205,43.86,14.955826793851957
2206,33.45,15.659607011353486
2207,57.45,18.023208909929487
2208,59.16,29.748194565982402
2209,43.08,13.65274382078619
2210,26.17,6.903415894455174
2211,58.06,29.503291738222718
2212,50.36,14.542170004598972
2213,47.99,17.252479338389406
2214,45.99,17.041106990325314
2215,29.71,-1.3124466885329458
2216,42.21,19.72523405942734
2217,27.12,11.662386654425031
2218,44.26,19.6141915584165
2219,58.25,23.414733663688242
2220,56.99,31.585748044270908
2221,34.02,17.172944989360285
2222,52.31,24.10573005607668
2223,58.36,27.10871465118983
2224,29.94,9.807392796336005
2225,52.04,23.377654338854427
2226,52.6,26.26170299367215
2227,23.93,9.652796750979071
2228,39.23,8.235681745571794
2229,46.75,16.221497164017872
2230,57.52,15.043135871609097
2231,43.28,10.254297601547718
2232,30.97,17.249223134751233
2233,59.97,28.75084068065597
2234,47.56,22.26145045526615
2235,30.23,5.512821168444624
2236,37.25,16.012363793131108
2237,20.73,12.547542096053522
2238,28.21,18.375914217815467
2239,22.18,11.343094730758075
2240,48.86,19.767389985189034
2241,44.01,15.960667692851086
2242,21.32,12.369787356023917
2243,33.53,14.770461811357908
2244,38.12,17.74424803767982
2245,59.8,23.640114146109344
2246,38.43,19.661650703016186
2247,49.72,12.962979451883477
2248,58.01,17.818103094223048
2249,40.32,15.219379272542477
2250,25.2,-0.13617118054887278
2251,56.87,21.462702549490455
2252,55.13,31.455655192122716
2253,27.03,15.360976035699295
2254,51.6,21.93350218662323
2255,32.82,17.988406903130358
2256,34.14,16.36948241917151
2257,23.23,10.3513426372282
2258,55.62,26.070809029950354
2259,44.17,16.851979276465116
2260,48.61,23.161349656586097
2261,20.82,20.39239623792412
2262,32.7,16.562126651235832
2263,48.23,26.642571394721674
2264,46.25,25.30439515778815
2265,50.86,24.993219758084486
2266,48.85,15.81174039671711
2267,34.53,18.973527829234627
2268,23.91,10.096157487044994
2269,56.52,25.974761837424992
2270,25.44,9.240269511005287
2271,28.61,13.27590683227528
2272,35.37,18.22349800632424
2273,20.19,0.5523957754127693
2274,33.63,12.96607732724963
2275,34.2,17.58775099310578
2276,54.08,18.437181077935968
2277,23.1,17.860387581993503
2278,47.12,25.01359595195228
2279,52.08,24.404717178720414
2280,37.62,18.471314691809482
2281,47.04,24.308699117493582
2282,42.95,11.714320520691686
2283,42.56,20.175160559513813
2284,50.48,30.94289635330666
2285,57.64,18.52270912747872
2286,48.07,21.2570616345794
2287,46.3,17.775216187096568
2288,59.86,21.178497919977236
2289,32.66,9.766339725404041
2290,40.81,15.927216587882295
2291,53.05,26.144471399641745
2292,26.68,4.353006463365929
2293,50.57,18.76853603548976
2294,27.67,11.992360441392842
2295,45.56,24.163046481719125
2296,31.62,15.38232047108638
2297,22.96,10.34582328580563
2298,24.92,18.99630053024069
2299,39.4,14.915038425780612
2300,41.66,24.290664700629325
2301,47.88,17.07792670640235
2302,58.07,17.4814349594484
2303,38.18,16.28264534250084
2304,21.74,14.932534781609862
2305,21.8,13.474041541717188
2306,23.68,18.334636564393936
2307,37.1,10.771805691106268
2308,26.76,8.038179604262803
2309,31.15,21.969359659553696
2310,31.74,16.278295808654608
2311,58.26,26.66068332864686
2312,21.37,10.435500575701083
2313,38.51,13.162119675364922
2314,59.55,26.889720648312124
2315,26.18,19.80267305418152
2316,40.24,26.635504349780625
2317,44.0,12.256751173906611
2318,56.06,23.46832791469102
2319,44.75,21.40663164414921
2320,26.18,5.906568019930418
2321,31.5,15.922727413375844
2322,46.75,15.603978234363243
2323,50.36,19.723465676845464
2324,37.55,11.644076045480892
2325,30.19,16.635501069279876
2326,35.19,11.370769245889488
2327,51.6,18.133671040209236
2328,57.06,19.615617469022826
2329,40.97,16.740820844527775
2330,32.77,19.693832829463545
2331,27.9,15.968975200283042
2332,25.76,0.7769279685155936
2333,23.64,10.663484914493997
2334,37.67,10.392382928192879
2335,29.18,17.349625590947316
2336,46.94,23.76769967037129
2337,52.94,22.906943406886292
2338,35.61,8.354870302858291
2339,52.77,24.422929231682378
2340,51.57,19.92813382505533
2341,55.24,21.113911944870765
2342,54.57,24.177658731785474
2343,58.99,30.184846715989032
2344,37.89,27.46935257613442
2345,34.79,16.786042517000404
2346,45.96,21.507744131910435
2347,52.71,20.29033410683372
2348,55.51,16.402071865559908
2349,37.3,8.921517400202042
2350,45.3,15.471617920333806
2351,28.6,10.988242257825995
2352,58.83,20.5157189521818
2353,21.31,4.23107203978374
2354,33.04,9.81275941122979
2355,24.17,15.042806037763174
2356,42.5,30.432827687146975
2357,43.9,21.886059392711086
2358,48.29,25.89738082509959
2359,34.45,19.35264822029496
2360,50.94,28.216656009808343
2361,34.02,14.771441005491123
2362,48.95,20.696235992538938
2363,43.31,14.950388978625622
2364,35.83,20.443970002939263
2365,25.31,2.1163833543930313
2366,38.64,20.448142657398225
2367,23.74,18.549734591071005
2368,40.76,21.366855113932242
2369,29.76,8.000950264935856
2370,48.32,14.214312079828767
2371,30.86,15.429464261325572
2372,54.14,21.34944765101322
2373,43.04,12.607760075866311
2374,27.52,16.412121381640645
2375,24.59,23.309626791465885
2376,38.49,9.996854723283978
2377,36.72,11.72114199180919
2378,42.83,9.96703484741856
2379,27.83,21.622364098923228
2380,20.39,11.417499500056557
2381,41.13,17.935737302549867
2382,29.32,10.152911432362966
2383,38.22,22.96314403658735
2384,24.1,6.951115083071831
2385,55.2,16.59379811634533
2386,35.96,18.12418709974363
2387,57.71,20.850612822578803
2388,46.11,19.700093645819265
2389,54.61,20.26286049520033
2390,42.35,15.27539380411728
2391,38.41,19.47802146159149
2392,27.16,13.302448004615808
2393,49.22,18.63361770446191
2394,31.07,16.89444199346489
2395,42.11,19.298281796584746
2396,45.71,20.542372925734174
2397,22.25,9.026871435318025
2398,28.31,13.846963062088532
2399,56.52,14.444210787163268
2400,35.44,20.823297340747747
2401,52.89,20.18548048872681
2402,22.17,16.260699109283664
2403,59.43,11.919180779500262
2404,39.12,11.501510711441416
2405,29.28,15.817538177919815
2406,47.06,28.57958484083885
2407,29.17,14.191681625318454
2408,44.64,16.819567755574685
2409,38.89,19.425875461481446
2410,41.5,26.893140945761395
2411,32.07,8.995513777863305
2412,33.32,16.782971818763635
2413,55.32,19.886368647748434
2414,51.72,29.44523253072056
2415,31.64,12.498022011928663
2416,44.08,16.343532168899934
2417,36.65,8.403201546801288
2418,29.0,12.940225253591374
2419,25.43,13.791069228408583
2420,56.91,18.712978629273067
2421,45.71,20.683706054296998
2422,24.68,10.852307502691485
2423,31.17,11.560323897815792
2424,24.15,19.109583795488327
2425,21.1,18.904516715058158
2426,48.39,13.257846066434793
2427,45.21,23.90742955868229
2428,37.41,12.822385837640528
2429,47.05,14.917874603286023
2430,52.56,17.9518804481182
2431,49.41,22.46725710722513
2432,32.45,19.673273989473522
2433,40.78,7.4073930813967195
2434,54.9,19.254871491942854
2435,23.66,4.334839820268445
2436,23.3,10.21984967614379
2437,27.29,8.910796474581836
2438,31.65,23.22880996290543
2439,41.25,11.860523129730364
2440,35.82,14.18331792575304
2441,33.36,12.526734992142416
2442,41.13,15.978243220645156
2443,49.32,24.968206467979396
2444,39.22,26.328051784052
2445,56.4,27.478745038255667
2446,39.39,21.594868520630115
2447,58.93,22.778438243311527
2448,21.1,22.090879841550645
2449,50.29,15.72186518446939
2450,32.14,14.78589222451249
2451,29.02,7.71371403520097
2452,40.37,17.90939533461887
2453,28.78,17.01807599136947
2454,52.14,13.688213392217037
2455,51.26,19.732152948446927
2456,44.68,20.579349491072172
2457,29.62,19.216245350376795
2458,50.51,11.631100832760168
2459,52.97,16.305674222035417
2460,29.35,8.211674895197957
2461,38.62,13.329796285589183
2462,52.9,17.91265647293174
2463,28.16,12.670888562975756
2464,39.69,16.94171614709581
2465,24.84,12.979657921310936
2466,29.15,7.040497457244648
2467,23.9,14.380999659327953
2468,54.68,26.14648710924452
2469,47.48,18.930071520930646
2470,40.6,29.020804621975568
2471,46.04,18.481834651437513
2472,49.06,29.448657741352008
2473,52.73,18.955663124982593
2474,55.64,29.779647545888835
2475,56.23,30.160355475599097
2476,53.31,12.477932689748034
2477,31.11,26.522657815338682
2478,28.43,12.02619309621786
2479,47.46,14.71667595662402
2480,29.19,5.540298373505186
2481,29.73,16.713892158267026
2482,49.91,17.81936386988632
2483,47.94,27.283915382135298
2484,52.66,13.283800115269983
2485,35.05,16.11648007085973
2486,28.46,7.099077202828166
2487,56.21,25.040669295921724
2488,59.93,11.491556171888513
2489,23.3,14.902373802275637
2490,40.79,19.4207354329614
2491,51.01,18.96198936166915
2492,35.3,18.644736158017245
2493,48.24,12.49808160847801
2494,52.01,13.84613122882729
2495,20.21,4.444600597726105
2496,21.1,3.5220181258286187
2497,29.98,14.778027049829731
2498,30.05,18.881016708309
2499,48.38,16.640071541784813
2500,54.11,29.46758871749667
2501,36.14,25.74303665791711
2502,56.89,31.323196792696752
2503,21.39,-1.4742174908652483
2504,28.22,10.02519302921485
2505,52.4,22.783238414614843
2506,28.56,14.554504103036688
2507,50.31,29.650359557251374
2508,50.39,16.810427519892464
2509,41.72,9.988912088313127
2510,43.89,24.498496828863942
2511,53.77,22.488961779725393
2512,23.19,10.47115660788997
2513,50.4,26.861329552380944
2514,25.03,17.456685644447944
2515,34.48,21.70257694712687
2516,32.42,11.300073281283817
2517,40.56,15.306589533995744
2518,50.33,26.26894128066407
2519,45.18,18.720733803090038
2520,59.58,11.5606411463386
2521,23.93,12.423874468855642
2522,45.34,15.250806606785783
2523,50.9,22.721853271777654
2524,44.83,24.144806192945907
2525,29.41,21.589741568898603
2526,49.99,12.8513913829552
2527,33.23,12.911208116710917
2528,22.91,9.764700115854353
2529,32.92,13.663369850679528
2530,34.83,20.204213173648533
2531,34.69,15.040365816375543
2532,39.79,15.478256141156347
2533,22.02,12.283591534275892
2534,34.4,14.174134757838253
2535,35.8,17.451335182486204
2536,44.99,13.890130161074062
2537,54.17,14.132337138873263
2538,53.43,25.436541560617815
2539,36.91,17.193400835108125
2540,50.22,17.784511887430277
2541,36.96,9.726790750476635
2542,39.77,14.533586172099774
2543,43.5,14.245179634380467
2544,31.42,14.292147705398738
2545,58.84,23.85397869276154
2546,42.45,12.420822790662118
2547,28.82,21.168250116594294
2548,33.95,12.986627857342159
2549,24.4,7.902155087268171
2550,49.99,22.232434960952787
2551,38.85,20.31333607134378
2552,27.19,10.209230459146685
2553,22.2,8.899577571169134
2554,55.36,26.75842745432014
2555,36.79,18.63841566702495
2556,57.11,25.16181747836837
2557,56.28,16.707681923244586
2558,53.84,18.50888458855042
2559,56.0,18.881251090999108
2560,52.84,20.171640485653366
2561,57.56,31.390250938160413
2562,56.35,13.410145242301434
2563,44.38,15.76914566180736
2564,56.44,18.438275271526173
2565,36.64,25.986072446597262
2566,55.19,17.515154678257495
2567,57.01,21.375901703480064
2568,40.4,17.201282291630942
2569,39.22,21.490161018085864
2570,52.79,19.74232160292985
2571,28.37,13.449527512227851
2572,42.23,6.648375134030314
2573,46.0,19.478334258527724
2574,20.81,10.640368352578855
2575,56.35,19.789557493991037
2576,45.57,20.69001522094517
2577,53.77,21.604407408772637
2578,29.22,15.49842216839104
2579,36.08,18.507929713501845
2580,46.83,17.869978022164737
2581,30.8,13.639164433702263
2582,38.71,13.64067573900016
2583,57.55,20.01904740249939
2584,27.15,12.503230113782443
2585,33.25,14.713637923490154
2586,39.07,19.897573717017174
2587,28.64,13.505673693060485
2588,52.01,24.26415719654065
2589,20.1,6.524037726210325
2590,41.58,19.971628755605696
2591,39.16,17.056030990441332
2592,32.31,7.552655712046422
2593,30.78,13.48774053408217
2594,40.86,16.661266209664213
2595,25.15,14.725234413358425
2596,38.36,3.0624026562140703
2597,45.42,16.961112334792727
2598,29.56,18.15124554784716
2599,34.45,11.82431719275935
2600,23.43,8.435678670132297
2601,50.17,21.612803279975196
2602,39.12,16.017625747676792
2603,43.05,23.294012055116895
2604,41.53,22.194355809023833
2605,57.09,27.478822196212594
2606,26.54,16.799974953180843
2607,35.54,15.45967286875936
2608,41.15,9.860734021766913
2609,30.2,9.328119109782484
2610,27.19,12.715220101134681
2611,39.27,20.250669376158584
2612,29.68,17.55750366123898
2613,55.34,17.031303259362225
2614,46.49,13.315388440746139
2615,48.51,11.338068361367243
2616,46.81,16.350542321183177
2617,53.91,22.4976685889659
2618,49.38,23.871801633470817
2619,28.63,2.509312235356937
2620,46.11,21.58742424003282
2621,22.19,13.734949763212246
2622,47.77,13.97391994880556
2623,41.29,22.54578704026868
2624,28.64,18.698432780736738
2625,46.06,13.312301517674937
2626,29.99,18.20097444057335
2627,36.22,13.384075669669777
2628,33.5,11.818200256861084
2629,38.95,23.373106710676804
2630,42.75,24.567525006815593
2631,59.49,20.327113078895295
2632,36.93,19.875587895859752
2633,22.6,13.404214295671432
2634,22.73,15.591630881012497
2635,21.48,23.19913256824848
2636,24.22,15.84095420890324
2637,43.34,15.231920469660631
2638,31.76,11.235808810376058
2639,39.45,15.406221568941756
2640,31.61,6.909014187150817
2641,29.5,18.92673234289331
2642,35.18,11.01448199777774
2643,47.28,19.28564924171635
2644,51.1,30.788589033595123
2645,48.34,20.929285613982348
2646,21.69,8.400590527230552
2647,52.5,20.20288141860807
2648,52.1,26.01224403876481
2649,24.07,10.491592556663479
2650,38.31,4.0184611950561955
2651,34.61,11.919196631497941
2652,48.67,31.490952420537845
2653,37.5,15.309435398756419
2654,34.94,16.494281008006237
2655,38.64,12.695621243597675
2656,22.4,10.989717336886118
2657,29.92,18.779503287405
2658,22.31,18.628817000020582
2659,25.25,7.314603359570249
2660,42.0,21.935917597841094
2661,37.51,13.369214384850192
2662,56.39,17.224747066152478
2663,59.06,31.805891997797026
2664,26.23,15.50331917837409
2665,59.14,15.531806864681057
2666,47.12,13.846787438903823
2667,25.26,6.053884027278629
2668,59.39,26.015925764251314
2669,38.79,15.9011815721884
2670,33.55,8.984690802346643
2671,27.97,18.139817618849523
2672,32.23,15.534187954698819
2673,55.7,18.466346164378837
2674,48.93,18.15589003198484
2675,57.31,28.201727928658265
2676,25.24,13.79645000407784
2677,37.27,15.670866587332176
2678,42.48,15.90354797335236
2679,30.52,11.675594582306003
2680,52.56,26.08192467692617
2681,20.79,15.046456540845618
2682,49.07,22.719200109439075
2683,34.21,15.927812913115297
2684,23.86,6.902592293602228
2685,54.66,24.31368616442659
2686,30.67,13.68073457109426
2687,36.77,9.118138349534444
2688,58.59,31.090659335088034
2689,27.0,10.693763336454548
2690,35.0,22.343742218520447
2691,23.32,0.8770511850610045
2692,56.92,23.141803298424882
2693,36.27,9.85669015823776
2694,30.26,-0.19173804143296103
2695,48.14,25.38899849303122
2696,45.16,18.054749688647334
2697,38.23,13.307693641934652
2698,36.28,0.12366080871461804
2699,42.07,20.521714215064954
2700,27.76,18.438029056872494
2701,49.9,25.029027882851864
2702,43.37,15.925852642007495
2703,47.81,21.41776122785537
2704,56.92,21.973971201574372
2705,47.22,27.490726374378216
2706,53.85,21.19854329763047
2707,40.95,11.753601437098958
2708,54.29,17.027933625652928
2709,49.91,25.321201800858198
2710,24.34,12.210066703398844
2711,46.57,19.964738756752528
2712,34.17,22.95394648809071
2713,54.63,17.178252516418183
2714,36.22,13.80690184493383
2715,56.35,28.084611722822256
2716,45.53,21.775748431371163
2717,41.38,16.387845510541933
2718,37.68,23.53491153417364
2719,58.56,15.971979262462355
2720,59.2,23.7358423019692
2721,22.96,11.201029099483774
2722,41.59,14.277623904872586
2723,57.85,22.087887716474693
2724,42.84,15.277345682599726
2725,54.74,22.794995054485426
2726,56.14,17.04336816504467
2727,41.97,20.95678656971282
2728,38.99,17.465176947780503
2729,24.24,5.528325834794198
2730,45.64,21.562998581771
2731,21.2,5.460081907626625
2732,20.74,12.789387972870514
2733,37.98,16.800652261462275
2734,43.51,24.9402440024685
2735,33.07,15.094085804712382
2736,57.13,20.486622745219403
2737,28.09,16.80857668885452
2738,56.85,10.011855738283543
2739,26.57,8.20068619708299
2740,20.33,4.5390560017940516
2741,37.0,9.32314457356597
2742,38.63,15.623100190839736
2743,52.44,24.437907460382227
2744,43.81,20.737749018419947
2745,51.31,18.551123901931433
2746,32.19,11.275916779730817
2747,36.77,16.583534813074415
2748,29.77,18.11560078707882
2749,33.33,13.869605187582152
2750,46.73,30.45973881847197
2751,50.0,15.276411746486065
2752,24.25,12.955684504699015
2753,52.63,15.82038051724749
2754,47.31,14.793095588889681
2755,21.74,17.15282870011442
2756,44.58,25.594159349227425
2757,47.02,18.565509005635533
2758,21.63,1.703836640536732
2759,24.18,13.549401230639123
2760,26.87,7.170578979173279
2761,57.58,27.23440735654217
2762,26.1,12.327098617539034
2763,34.27,14.727657545912754
2764,43.52,19.328558569403025
2765,46.65,18.335897549752037
2766,33.55,13.223406068183747
2767,49.92,21.986644140195686
2768,26.66,23.495050777811734
2769,21.24,8.886123818169049
2770,48.87,24.1523512742066
2771,32.94,10.3076808257442
2772,30.69,14.533857328879538
2773,52.42,20.513851691514212
2774,30.81,12.702488914947356
2775,39.13,16.98150329259468
2776,43.16,17.562035783267643
2777,48.13,19.41669189569851
2778,28.54,16.633090847404073
2779,28.93,0.8025757693945597
2780,59.31,24.763440541930606
2781,46.99,12.92080068043461
2782,20.92,9.657128281396355
2783,24.48,12.540258404980584
2784,51.34,21.12106172868574
2785,23.25,2.354707074873783
2786,47.74,16.91509884532786
2787,36.02,18.527659261071094
2788,36.76,12.661732810157263
2789,32.93,13.152222952839367
2790,39.29,18.224901811055947
2791,58.61,19.70163105333483
2792,39.0,19.361655227657675
2793,21.58,12.219312684802967
2794,41.94,14.987340311172272
2795,39.37,21.493457796374578
2796,54.68,24.818570261305332
2797,54.65,20.282483525369532
2798,45.69,14.908883953855934
2799,45.49,14.773457332927848
2800,25.88,20.22185764906797
2801,33.2,6.938604602235438
2802,28.23,14.864949042040873
2803,49.75,19.474367744327125
2804,41.56,14.8288942596308
2805,36.48,12.84875646027784
2806,35.12,9.928902425424878
2807,25.76,16.74514192770657
2808,28.78,8.476173419684983
2809,52.73,18.977483816491866
2810,27.04,13.866967535560994
2811,37.6,17.198486794171234
2812,20.93,14.172719278700509
2813,49.38,22.75732232432256
2814,58.33,26.95199980047699
2815,52.9,20.465574991920498
2816,59.78,19.191605887838357
2817,39.22,16.939851702244816
2818,51.29,16.550517671584785
2819,50.11,12.635736257170876
2820,54.39,17.967401050256377
2821,38.29,14.27094990897347
2822,36.14,14.606907142748605
2823,21.94,18.7511072735833
2824,58.66,14.730580193204371
2825,51.95,23.074606850513263
2826,22.07,5.720274254828391
2827,48.09,15.912161251640788
2828,34.89,14.575577057467788
2829,45.54,19.811130920145796
2830,27.42,6.776878764083053
2831,33.27,10.738364064164225
2832,33.14,11.137840218013944
2833,47.43,16.464782340572977
2834,42.51,19.902317156663962
2835,21.59,8.532583970153823
2836,29.39,14.086174401488899
2837,50.3,29.40376673024256
2838,43.08,22.023343888552112
2839,53.69,19.086077905219362
2840,57.29,29.282681091221207
2841,29.97,15.084742442129189
2842,36.08,13.139114033595433
2843,37.08,22.790209117184617
2844,59.62,28.88072120736743
2845,37.86,15.465565639951677
2846,41.57,23.561863800040975
2847,59.71,18.409768325282972
2848,44.7,10.390476901535354
2849,21.97,13.955767549560736
2850,45.78,16.148939238601418
2851,25.5,6.396814373884384
2852,36.89,14.826880957356922
2853,56.32,18.922770824710476
2854,31.44,14.651204868317745
2855,54.2,16.563173070633617
2856,24.82,6.500255346590926
2857,22.47,11.024047614824536
2858,41.19,15.985546669546896
2859,35.34,17.127601685493115
2860,57.73,19.12146973143732
